Date,Baseline Minimum Variance,Baseline Maximum Sharpe,Baseline Equal Weight,Quarterly Minimum Variance,Quarterly Maximum Sharpe,Quarterly Equal Weight,Risk Parity
2023-09-07,1.1336885094956277,1.1211948787839914,1.1453708082489251,1.1502037709885344,1.158875029640076,1.1453708082489247,1.1464788303513882
2023-09-08,1.1364170224732895,1.1272853620752046,1.1498494308944365,1.1528977236220774,1.1590175819389614,1.149849430894436,1.1508307277744592
2023-09-11,1.1478458677310324,1.1402465252414904,1.1610432657915488,1.1647803315976637,1.17068546286682,1.1610432657915484,1.1619578828898
2023-09-12,1.1459047196209549,1.1267719345533402,1.1584612455398173,1.1616819685002944,1.1672094370379305,1.1584612455398169,1.1596527624101525
2023-09-13,1.151521352547733,1.1344336584717982,1.1632502937495035,1.1676020980791584,1.1703533407849567,1.163250293749503,1.1644374174727483
2023-09-14,1.1500320817013452,1.1401408103742243,1.1670373734632857,1.166173972219722,1.1728402078183455,1.1670373734632853,1.1669410474897748
2023-09-15,1.1500775835767099,1.1458279299318426,1.1696025326960477,1.165960957911667,1.172721588257796,1.1696025326960473,1.168948645180553
2023-09-18,1.1544222808014217,1.1480550957994475,1.16914818631729,1.1696870571112656,1.180378244897501,1.1691481863172895,1.1698849963912579
2023-09-20,1.1508679363632666,1.141692874069646,1.160883582857319,1.1650625246614141,1.1793581835309628,1.1608835828573185,1.163063845340567
2023-09-21,1.1459703125804765,1.1355073881633635,1.1517415424210116,1.1598797686421414,1.1681096106804718,1.1517415424210111,1.154801384317815
2023-09-22,1.1413562501233085,1.1329503641800152,1.1505343587526553,1.1564882321318142,1.1659440056106236,1.1505343587526549,1.1530974061977097
2023-09-25,1.1397953083888617,1.1282764932403433,1.1489622320529274,1.1548501556628603,1.1652442241045127,1.148962232052927,1.151605676864935
2023-09-26,1.1396134627388157,1.1279536931064011,1.1488642927625097,1.1545940903052936,1.1660631657835183,1.1488642927625092,1.1511449987359976
2023-09-27,1.145257364129135,1.1348265283088863,1.153302183966533,1.1620824559135858,1.1719869256594035,1.1533021839665325,1.1561371784193302
2023-09-28,1.13215563308128,1.1251811257029631,1.141541068594021,1.1483509778665224,1.1583123008398064,1.1415410685940206,1.1438492234217037
2023-09-29,1.1367190761058632,1.1264909691819311,1.1518946205999503,1.153487865481954,1.166728029284395,1.1518946205999498,1.1524296251662467
2023-10-03,1.1306466855112063,1.1200888281983563,1.144614100495548,1.1459568982569357,1.1619983825981743,1.1446141004955475,1.1456329783421584
2023-10-04,1.132705326393461,1.1182256963967356,1.1358247881332346,1.1448002203478411,1.1442873638938393,1.1358247881332342,1.1389791065461354
2023-10-05,1.13623439899488,1.1205101679441098,1.1415763358547406,1.148078129232725,1.1490399017593145,1.1415763358547402,1.1445126591053996
2023-10-06,1.139419125989186,1.1227827945414808,1.1459900442699757,1.151497976945765,1.1561215998048242,1.1459900442699753,1.148866721662364
2023-10-09,1.1363221002201092,1.1156036249642585,1.1376383349377648,1.1482078701909755,1.1495332023586926,1.1376383349377643,1.1416300893153093
